model,iter,Class,Precision,Recall,F1-score,Fold,Macro-F1,Model,Avg_MacroF1,Fold1,Fold2,Fold3,Fold4,Fold5,AUC,subject_id,y_true,y_pred,Feature Index,Mean |SHAP|
tfidf_multiclass_metrics_iter32.csv,iter3,1,0.4545,0.6344,0.5296,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter32.csv,iter3,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter32.csv,iter3,0,0.68,0.0232,0.0448,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter32.csv,iter3,1,0.3913,0.0267,0.05,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter32.csv,iter3,2,0.0741,0.988,0.1379,,,,,,,,,,,,,,,,
lstm_multiclass_metrics_iter31.csv,iter3,0,0.75,0.109,0.1903,,,,,,,,,,,,,,,,
lstm_multiclass_metrics_iter31.csv,iter3,1,0.5385,0.0554,0.1005,,,,,,,,,,,,,,,,
lstm_multiclass_metrics_iter31.csv,iter3,2,0.0751,0.9884,0.1396,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter31.csv,iter3,0,0.7459,0.8255,0.7837,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter31.csv,iter3,1,0.6532,0.2432,0.3545,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter31.csv,iter3,2,0.1818,0.4242,0.2545,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter30.csv,iter3,0,0.8185,0.3579,0.4981,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter30.csv,iter3,1,0.4552,0.1821,0.2601,,,,,,,,,,,,,,,,
tfidf_multiclass_metrics_iter30.csv,iter3,2,0.1034,0.7228,0.1809,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter30.csv,iter3,0,1.0,0.0014,0.0027,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter30.csv,iter3,1,0.5263,0.0297,0.0562,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter30.csv,iter3,2,0.0732,1.0,0.1364,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter31.csv,iter3,0,0.6364,0.0286,0.0548,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter31.csv,iter3,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
transformer_multiclass_metrics_iter31.csv,iter3,2,0.074,1.0,0.1379,,,,,,,,,,,,,,,,
tabular_metrics_iter31.csv,iter3,,,,,RandomForest,0.6187,,,,,,,,,,,,,,
tabular_metrics_iter31.csv,iter3,,,,,XGBoost,0.6229,,,,,,,,,,,,,,
tabular_f1_scores_iter31.csv,iter3,,,,,RandomForest,,,,,,,,,,,,,0.3989,,
tabular_f1_scores_iter31.csv,iter3,,,,,XGBoost,,,,,,,,,,,,,0.3859,,
lstm_multiclass_metrics_iter30.csv,iter3,0,0.8095,0.0617,0.1147,,,,,,,,,,,,,,,,
lstm_multiclass_metrics_iter30.csv,iter3,1,0.4105,0.1029,0.1646,,,,,,,,,,,,,,,,
lstm_multiclass_metrics_iter30.csv,iter3,2,0.075,0.9884,0.1395,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter32.csv,iter3,0,0.7852,0.5627,0.6556,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter32.csv,iter3,1,0.4267,0.6914,0.5277,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter32.csv,iter3,2,0.0366,0.0361,0.0364,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter32.csv,iter3,macro avg,0.4162,0.4301,0.4066,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter32.csv,iter3,weighted avg,0.6267,0.5624,0.5737,,,,,,,,,,,,,,,,
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,1.0,0.1599595109755928
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,2.0,0.1585488548955402
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,3.0,0.1565047599173881
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,4.0,0.1543590033779273
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,5.0,0.1527574585901724
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,6.0,0.1519329350542377
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,7.0,0.1518228120497755
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,8.0,0.1517445606154364
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,9.0,0.1513075737937076
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,10.0,0.1510595626927711
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,11.0,0.1501129094410587
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,12.0,0.148297341490114
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,13.0,0.1464482912340679
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,14.0,0.1435584625279581
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,15.0,0.1434918076202676
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,16.0,0.1460150744061212
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,17.0,0.1548775265345702
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,18.0,0.1683273385908152
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,19.0,0.1659526565187686
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,20.0,0.186006281222846
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,21.0,0.1841211933139208
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,22.0,0.2141438722610473
clinicalbert_lstm_training_log_iter32.csv,iter3,,,,,,,,,,,,,,,,,,,23.0,0.2352954479488166
gru_multiclass_metrics_iter30.csv,iter3,0,0.6941,0.3983,0.5062,,,,,,,,,,,,,,,,
gru_multiclass_metrics_iter30.csv,iter3,1,0.5667,0.0897,0.1549,,,,,,,,,,,,,,,,
gru_multiclass_metrics_iter30.csv,iter3,2,0.0793,0.6977,0.1423,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter30.csv,iter3,0,1.0,0.0014,0.0027,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter30.csv,iter3,1,0.4262,0.6766,0.5229,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter30.csv,iter3,2,0.0518,0.3855,0.0913,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter30.csv,iter3,macro avg,0.4926,0.3545,0.2057,,,,,,,,,,,,,,,,
clinicalbert_lstm_metrics_iter30.csv,iter3,weighted avg,0.7642,0.2262,0.161,,,,,,,,,,,,,,,,
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,1.0,0.1526413298136479
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,2.0,0.1507687842523729
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,3.0,0.1480644947370967
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,4.0,0.1452651420557821
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,5.0,0.1439840904361493
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,6.0,0.1437811774981988
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,7.0,0.1437216346731057
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,8.0,0.1433987549027881
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,9.0,0.1432473619241972
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,10.0,0.1429494768381118
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,11.0,0.142173885090931
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,12.0,0.1410188046661583
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,13.0,0.1385468927186888
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,14.0,0.1380437943782355
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,15.0,0.1366884074098355
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,16.0,0.1390545970282039
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,17.0,0.1444066435702749
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,18.0,0.1619315574298034
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,19.0,0.1734449054945159
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,20.0,0.1943948683706489
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,21.0,0.2109346273984458
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,22.0,0.2223170256695232
clinicalbert_lstm_training_log_iter30.csv,iter3,,,,,,,,,,,,,,,,,,,23.0,0.2539561441218531
gru_multiclass_metrics_iter32.csv,iter3,0,0.6837,0.793,0.7343,,,,,,,,,,,,,,,,
gru_multiclass_metrics_iter32.csv,iter3,1,0.4652,0.3351,0.3896,,,,,,,,,,,,,,,,
gru_multiclass_metrics_iter32.csv,iter3,2,0.1,0.0698,0.0822,,,,,,,,,,,,,,,,
tabular_f1_scores_iter30.csv,iter3,,,,,RandomForest,,,,,,,,,,,,,0.4324,,
tabular_f1_scores_iter30.csv,iter3,,,,,XGBoost,,,,,,,,,,,,,0.3372,,
tabular_metrics_iter30.csv,iter3,,,,,RandomForest,0.6352,,,,,,,,,,,,,,
tabular_metrics_iter30.csv,iter3,,,,,XGBoost,0.5935,,,,,,,,,,,,,,
gru_multiclass_metrics_iter31.csv,iter3,0,0.7217,0.6937,0.7074,,,,,,,,,,,,,,,,
gru_multiclass_metrics_iter31.csv,iter3,1,0.4125,0.5224,0.461,,,,,,,,,,,,,,,,
gru_multiclass_metrics_iter31.csv,iter3,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,78216.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,42800.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,48217.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,85776.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,87284.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,32303.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,95324.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,43673.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,20075.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,28827.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27655.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,99440.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,87325.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,42402.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,54083.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,54861.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,79015.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,2469.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,3203.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,86589.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,25257.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,4489.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,99004.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,73265.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,395.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,54043.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,82393.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,95351.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,54897.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,31276.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,14788.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,92027.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,50627.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,85039.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,32296.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,97266.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,58214.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,99273.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,52205.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,45415.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,64121.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,21860.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27773.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,56642.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,14256.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,54073.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,32549.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,26768.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,31170.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,64411.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27529.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,30225.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,59590.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,81410.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,81886.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,55193.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,68605.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,12324.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,782.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,82562.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,23452.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,56472.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,19330.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,63170.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,55308.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,45598.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,4378.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,30824.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,21468.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,31305.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,42410.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,22646.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,87291.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,45604.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,99424.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,15477.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,16856.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,79996.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,9424.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,19119.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,54893.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,52816.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,84499.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,97476.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,29324.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,32713.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,5171.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,95705.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,10614.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,51091.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,81990.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,13634.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,17990.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,51952.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,72885.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,24335.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27788.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,5984.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,78090.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,60947.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,42013.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,28072.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,42904.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,22930.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,87926.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,7105.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,74674.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,63943.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,40988.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,76477.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,94966.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,15387.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,47930.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,19851.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,25113.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,47000.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,52876.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,76011.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,90881.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,28765.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,75347.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,89752.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,77842.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,96347.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,92288.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,31322.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,57751.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,28640.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,97544.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,66546.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,44115.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,77729.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,90317.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,28166.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,83191.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,50581.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,40405.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,4849.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,83865.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,14928.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,44059.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,87711.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,66706.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,16981.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,45310.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,7185.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,20451.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,26077.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,71555.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,16318.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,97267.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,86383.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,4842.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27431.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,60403.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,26789.0,0.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,88665.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,25345.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,91596.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,25806.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,99205.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,64655.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,95611.0,2.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,40474.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,72357.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27198.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,19213.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,27677.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,15278.0,2.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,2824.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,45922.0,1.0,1.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,9600.0,1.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,94129.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,22538.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,78290.0,0.0,0.0,,,,,,,,,,,
stacker_preds_iter3.csv,iter3,,,,,,,29481.0,1.0,1.0,,,,,,,,,,,
